IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,ERI,Eritrea,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.044,,,0,,0.19,0.04 [0 - 0.19],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.041,,,0.041,,0.041,0.04 [0.04 - 0.04],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.046,,,0,,0.32,0.05 [0 - 0.32],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.053,,,0,,0.53,0.05 [0 - 0.53],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,DMA,Dominica,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.049,,,0.016,,0.067,0.05 [0.02 - 0.07],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,FRO,Faroe Islands,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.047,,,0.047,,0.047,0.05 [0.05 - 0.05],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,NER,Niger,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.058,,,0,,0.38,0.06 [0 - 0.38],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,AND,Andorra,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.057,,,0.057,,0.057,0.06 [0.06 - 0.06],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.069,,,0,,0.34,0.07 [0 - 0.34],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.066,,,0,,0.35,0.07 [0 - 0.35],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,KEN,Kenya,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.073,,,0,,0.77,0.07 [0 - 0.77],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.072,,,0,,3.27,0.07 [0 - 3.27],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,SSD,South Sudan,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.066,,,0,,4.34,0.07 [0 - 4.34],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.067,,,0.067,,0.067,0.07 [0.07 - 0.07],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,SYC,Seychelles,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.072,,,0.072,,0.072,0.07 [0.07 - 0.07],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.077,,,0,,0.73,0.08 [0 - 0.73],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,GRD,Grenada,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.082,,,0.04,,0.096,0.08 [0.04 - 0.1],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.1,,,0,,4.22,0.1 [0 - 4.22],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,LSO,Lesotho,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.1,,,0.024,,0.27,0.1 [0.02 - 0.27],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,LCA,Saint Lucia,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.099,,,0.072,,0.12,0.1 [0.07 - 0.12],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.1,,,0.087,,0.11,0.1 [0.09 - 0.11],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.12,,,0,,5.21,0.12 [0 - 5.21],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,SWZ,Eswatini,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.12,,,0.041,,0.25,0.12 [0.04 - 0.25],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.13,,,0,,1.46,0.13 [0 - 1.46],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,BLZ,Belize,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.13,,,0.098,,0.15,0.13 [0.1 - 0.15],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,BFA,Burkina Faso,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.14,,,0,,0.56,0.14 [0 - 0.56],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,COG,Congo,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.14,,,0.003,,0.82,0.14 [0 - 0.82],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,HTI,Haiti,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.15,,,0,,0.84,0.15 [0 - 0.84],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,MWI,Malawi,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.16,,,0.01,,0.65,0.16 [0.01 - 0.65],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,MDG,Madagascar,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.17,,,0.012,,0.61,0.17 [0.01 - 0.61],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,UGA,Uganda,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.18,,,0,,0.79,0.18 [0 - 0.79],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.21,,,0.031,,0.63,0.21 [0.03 - 0.63],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,FJI,Fiji,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.21,,,0.082,,0.37,0.21 [0.08 - 0.37],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,CPV,Cabo Verde,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.21,,,0.12,,0.29,0.21 [0.12 - 0.29],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,SUR,Suriname,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.25,,,0.072,,0.37,0.25 [0.07 - 0.37],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,BHS,Bahamas,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.26,,,0.26,,0.26,0.26 [0.26 - 0.26],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,BRB,Barbados,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.26,,,0.26,,0.26,0.26 [0.26 - 0.26],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,ISL,Iceland,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.26,,,0.26,,0.26,0.26 [0.26 - 0.26],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.27,,,0.27,,0.27,0.27 [0.27 - 0.27],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,MOZ,Mozambique,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.3,,,0,,2.84,0.3 [0 - 2.84],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,MRT,Mauritania,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.34,,,0.13,,0.67,0.34 [0.13 - 0.67],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,TCD,Chad,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.36,,,0,,2.92,0.36 [0 - 2.92],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.37,,,0,,4.16,0.37 [0 - 4.16],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,MLT,Malta,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.37,,,0.37,,0.37,0.37 [0.37 - 0.37],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,MNE,Montenegro,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.39,,,0.16,,0.58,0.39 [0.16 - 0.58],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,BWA,Botswana,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.39,,,0.23,,0.59,0.39 [0.23 - 0.59],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,LUX,Luxembourg,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.39,,,0.39,,0.39,0.39 [0.39 - 0.39],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,GHA,Ghana,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.41,,,0.045,,1.22,0.41 [0.05 - 1.22],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,NAM,Namibia,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.41,,,0.15,,0.77,0.41 [0.15 - 0.77],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,ETH,Ethiopia,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.45,,,0,,2.34,0.45 [0 - 2.34],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,GAB,Gabon,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.45,,,0.17,,0.72,0.45 [0.17 - 0.72],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.49,,,0.49,,0.49,0.49 [0.49 - 0.49],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.51,,,0.11,,1.07,0.51 [0.11 - 1.07],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.51,,,0.51,,0.51,0.51 [0.51 - 0.51],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,CMR,Cameroon,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.52,,,0.072,,1.83,0.52 [0.07 - 1.83],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.56,,,0,,3.07,0.56 [0 - 3.07],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,ALB,Albania,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.56,,,0.026,,1.88,0.56 [0.03 - 1.88],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,GUY,Guyana,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.74,,,0.74,,0.74,0.74 [0.74 - 0.74],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,CYP,Cyprus,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.78,,,0.78,,0.78,0.78 [0.78 - 0.78],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,MKD,North Macedonia,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.8,,,0.008,,1.84,0.8 [0.01 - 1.84],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,TJK,Tajikistan,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.8,,,0.15,,1.99,0.8 [0.15 - 1.99],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,HND,Honduras,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.82,,,0.15,,2.15,0.82 [0.15 - 2.15],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,MUS,Mauritius,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.82,,,0.47,,1.02,0.82 [0.47 - 1.02],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,NIC,Nicaragua,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.86,,,0.49,,1.33,0.86 [0.49 - 1.33],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,ZMB,Zambia,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.93,,,0.46,,1.53,0.93 [0.46 - 1.53],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,JAM,Jamaica,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.23,,,0.65,,1.79,1.23 [0.65 - 1.79],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.23,,,1.23,,1.23,1.23 [1.23 - 1.23],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,SEN,Senegal,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.35,,,0.68,,2.25,1.35 [0.68 - 2.25],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,NGA,Nigeria,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.37,,,0,,9.58,1.37 [0 - 9.58],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,ARM,Armenia,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.53,,,0.32,,2.71,1.53 [0.32 - 2.71],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,EST,Estonia,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.55,,,1.55,,1.55,1.55 [1.55 - 1.55],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.67,,,0.33,,3.36,1.67 [0.33 - 3.36],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.78,,,0.62,,2.93,1.78 [0.62 - 2.93],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.84,,,0.39,,4.84,1.84 [0.39 - 4.84],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,PRY,Paraguay,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.88,,,1.38,,2.39,1.88 [1.38 - 2.39],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,SLV,El Salvador,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.89,,,1.13,,2.72,1.89 [1.13 - 2.72],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.89,,,1.89,,1.89,1.89 [1.89 - 1.89],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.97,,,1.97,,1.97,1.97 [1.97 - 1.97],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,GEO,Georgia,Year,1991,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.98,,,0.37,,3.64,1.98 [0.37 - 3.64],,,EN,2024-06-30T22:00:00.000Z
